PermissionName,ApplicationPermission,DelegatePermission,IsBeta,Method,Url,DocUri
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/resetDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-resetdecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/resetDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-resetdecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,FALSE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/sendReminder,https://docs.microsoft.com/graph/api/accessreviewinstance-sendreminder?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,FALSE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/sendReminder,https://docs.microsoft.com/graph/api/accessreviewinstance-sendreminder?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,FALSE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/stop,https://docs.microsoft.com/graph/api/accessreviewinstance-stop?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,FALSE,POST ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/{accessReviewInstanceId}/stop,https://docs.microsoft.com/graph/api/accessreviewinstance-stop?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewinstance-filterbycurrentuser?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewinstance-filterbycurrentuser?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewinstance-filterbycurrentuser?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinitionId}/instances/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewinstance-filterbycurrentuser?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances,https://docs.microsoft.com/graph/api/accessreviewinstance-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances,https://docs.microsoft.com/graph/api/accessreviewinstance-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id},https://docs.microsoft.com/graph/api/accessreviewinstance-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id},https://docs.microsoft.com/graph/api/accessreviewinstance-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/applyDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-applydecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/applyDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-applydecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/decisions,https://docs.microsoft.com/graph/api/accessreviewinstancedecisionitem-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/decisions,https://docs.microsoft.com/graph/api/accessreviewinstancedecisionitem-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definitionId}/instances/{instanceId}/sendReminder,https://docs.microsoft.com/graph/api/accessreviewinstance-sendreminder?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definitionId}/instances/{instanceId}/sendReminder,https://docs.microsoft.com/graph/api/accessreviewinstance-sendreminder?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/stop,https://docs.microsoft.com/graph/api/accessreviewinstance-stop?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/definitions/{definition-id}/instances/{instance-id}/stop,https://docs.microsoft.com/graph/api/accessreviewinstance-stop?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,DELETE ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-delete?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,DELETE ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-delete?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,PUT ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-update?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,PUT ,/identityGovernance/accessReviews/definitions/{review-id},https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-update?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,FALSE,GET ,/identityGovernance/accessReviews/definitions/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-filterbycurrentuser?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,FALSE,GET ,/identityGovernance/accessReviews/definitions/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-filterbycurrentuser?view=graph-rest-1.0&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/definitions/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-filterbycurrentuser?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/definitions/filterByCurrentUser(on='reviewer'),https://docs.microsoft.com/graph/api/accessreviewscheduledefinition-filterbycurrentuser?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/historyDefinitions,https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/historyDefinitions,https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/historyDefinitions,https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-post?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/historyDefinitions,https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-post?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/identityGovernance/accessReviews/historyDefinitions/{definition-id},https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,GET ,/identityGovernance/accessReviews/historyDefinitions/{definition-id},https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/identityGovernance/accessReviews/historyDefinitions/{definition-id}/generateDownloadUri(),https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-generatedownloaduri?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/identityGovernance/accessReviews/historyDefinitions/{definition-id}/generateDownloadUri(),https://docs.microsoft.com/graph/api/accessreviewhistorydefinition-generatedownloaduri?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/me/pendingAccessReviewInstances,https://docs.microsoft.com/graph/api/accessreviewinstance-pendingaccessreviewinstances?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/me/pendingAccessReviewInstances/{accessReviewInstanceId}/batchRecordDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-batchrecorddecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,TRUE,FALSE,TRUE,POST ,/me/pendingAccessReviewInstances/{accessReviewInstanceId}/batchRecordDecisions,https://docs.microsoft.com/graph/api/accessreviewinstance-batchrecorddecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,POST ,/me/pendingAccessReviewInstances/{instance-id}/acceptRecommendations,https://docs.microsoft.com/graph/api/accessreviewinstance-acceptrecommendations?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,GET ,/me/pendingAccessReviewInstances/{instance-id}/decisions,https://docs.microsoft.com/graph/api/accessreviewinstancedecisionitem-listpendingapproval?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.All,FALSE,TRUE,TRUE,PATCH ,/me/pendingAccessReviewInstances/{instance-id}/decisions/{decision-id},https://docs.microsoft.com/graph/api/accessreviewinstancedecisionitem-update?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews,https://docs.microsoft.com/graph/api/accessreview-create?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews,https://docs.microsoft.com/graph/api/accessreview-create?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,DELETE ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-delete?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,DELETE ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-delete?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,GET ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-get?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,PATCH ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-update?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,PATCH ,/accessReviews/{reviewId},https://docs.microsoft.com/graph/api/accessreview-update?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews/{reviewId}/applyDecisions,https://docs.microsoft.com/graph/api/accessreview-apply?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews/{reviewId}/applyDecisions,https://docs.microsoft.com/graph/api/accessreview-apply?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/accessReviews/{reviewId}/decisions,https://docs.microsoft.com/graph/api/accessreview-listdecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,GET ,/accessReviews/{reviewId}/decisions,https://docs.microsoft.com/graph/api/accessreview-listdecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/accessReviews/{reviewId}/myDecisions,https://docs.microsoft.com/graph/api/accessreview-listmydecisions?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews/{reviewId}/resetDecisions,https://docs.microsoft.com/graph/api/accessreview-reset?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews/{reviewId}/resetDecisions,https://docs.microsoft.com/graph/api/accessreview-reset?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/accessReviews/{reviewId}/reviewers,https://docs.microsoft.com/graph/api/accessreview-listreviewers?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,GET ,/accessReviews/{reviewId}/reviewers,https://docs.microsoft.com/graph/api/accessreview-listreviewers?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews/{reviewId}/reviewers,https://docs.microsoft.com/graph/api/accessreview-addreviewer?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews/{reviewId}/reviewers,https://docs.microsoft.com/graph/api/accessreview-addreviewer?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,DELETE ,/accessReviews/{reviewId}/reviewers/{userId},https://docs.microsoft.com/graph/api/accessreview-removereviewer?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,DELETE ,/accessReviews/{reviewId}/reviewers/{userId},https://docs.microsoft.com/graph/api/accessreview-removereviewer?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews/{reviewId}/sendReminder,https://docs.microsoft.com/graph/api/accessreview-sendreminder?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews/{reviewId}/sendReminder,https://docs.microsoft.com/graph/api/accessreview-sendreminder?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,POST ,/accessReviews/{reviewId}/stop,https://docs.microsoft.com/graph/api/accessreview-stop?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,POST ,/accessReviews/{reviewId}/stop,https://docs.microsoft.com/graph/api/accessreview-stop?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/accessReviews?$filter=businessFlowTemplateId eq {businessFlowTemplate-id}&$top={pagesize}&$skip=0,https://docs.microsoft.com/graph/api/accessreview-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,GET ,/accessReviews?$filter=businessFlowTemplateId eq {businessFlowTemplate-id}&$top={pagesize}&$skip=0,https://docs.microsoft.com/graph/api/accessreview-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,FALSE,TRUE,TRUE,GET ,/businessFlowTemplates,https://docs.microsoft.com/graph/api/businessflowtemplate-list?view=graph-rest-beta&tabs=http
AccessReview.ReadWrite.Membership,TRUE,FALSE,TRUE,GET ,/businessFlowTemplates,https://docs.microsoft.com/graph/api/businessflowtemplate-list?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,FALSE,TRUE,TRUE,GET ,/administrativeUnits,https://docs.microsoft.com/graph/api/administrativeunit-list?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,TRUE,FALSE,TRUE,GET ,/administrativeUnits,https://docs.microsoft.com/graph/api/administrativeunit-list?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,FALSE,TRUE,TRUE,GET ,/administrativeUnits/{id},https://docs.microsoft.com/graph/api/administrativeunit-get?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,TRUE,FALSE,TRUE,GET ,/administrativeUnits/{id},https://docs.microsoft.com/graph/api/administrativeunit-get?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,FALSE,TRUE,TRUE,GET ,/administrativeUnits/{id}/members,https://docs.microsoft.com/graph/api/administrativeunit-list-members?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,TRUE,FALSE,TRUE,GET ,/administrativeUnits/{id}/members,https://docs.microsoft.com/graph/api/administrativeunit-list-members?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,FALSE,TRUE,TRUE,GET ,/administrativeUnits/{id}/members/$ref,https://docs.microsoft.com/graph/api/administrativeunit-list-members?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,TRUE,FALSE,TRUE,GET ,/administrativeUnits/{id}/members/$ref,https://docs.microsoft.com/graph/api/administrativeunit-list-members?view=graph-rest-beta&tabs=http
AdministrativeUnit.Read.All,FALSE,TRUE,TRUE,GET ,/administrativeUnits/{id}/members/{id},https://docs.microsoft.com/graph/api/administrativeunit-get-members?view=graph-rest-beta&tabs=http
